"","OverallQual","YearBuilt","FullBath","GarageCars","NHood","MSZone","BType","HStyle","SCond","KQual","ExQual","HQC","X1stFlrSF.log","GrLivArea.log","SalePrice.log"
"1075",7,2006,2,3,4,4,3,3,5,3,3,5,7.12286665859908,7.12286665859908,12.1756134380455
"1076",7,1940,1,1,4,4,3,4,5,2,2,3,6.86693328446188,7.46164039220858,12.2991075114974
"1077",5,1936,2,2,2,4,3,2,5,3,2,4,6.99942246750796,7.2902928824466,12.0435537160324
"1078",5,1969,1,1,3,4,3,3,5,2,2,5,6.99942246750796,6.99942246750796,11.8407893270548
"1079",6,2004,1,2,4,2,3,3,5,3,3,5,6.7428806357919,6.7428806357919,11.9569700550459
"1080",5,1994,1,1,4,4,3,3,5,2,2,4,6.89770494312864,6.89770494312864,11.7440371859336
"1081",6,1971,2,2,4,4,3,3,5,3,3,5,7.13727843726039,7.13727843726039,11.8844890214027
"1082",5,1963,1,1,3,4,3,3,5,2,2,2,6.94697599213542,6.94697599213542,11.7981044072039
"1083",7,2002,2,2,4,4,3,3,5,3,3,5,7.28550654852279,7.28550654852279,12.1652506510099
"1084",6,1964,1,1,3,4,3,3,5,2,2,3,7.13169851046691,7.13169851046691,11.982929094216
"1085",6,1995,2,2,4,4,3,4,5,2,2,4,6.53813982376767,7.31188616407716,12.1415341243926
"1086",6,1992,1,2,4,4,3,2,5,3,2,5,6.9037472575846,6.9037472575846,11.8981878657609
"1087",4,1973,1,1,1,2,3,4,5,2,2,3,6.30261897574491,6.99576615630485,11.3326019108389
"1088",8,2005,2,3,5,5,3,4,5,3,3,5,6.98656645940643,7.57712193087668,12.4371843664936
"1089",7,2004,2,2,2,2,2,4,5,3,3,5,6.87729607149743,7.44366368311559,11.8313791960888
"1090",8,2005,1,2,5,5,3,3,5,3,3,5,7.12849594568004,7.12849594568004,12.1909590077201
"1091",3,1950,2,2,3,4,2,3,5,2,2,2,6.94697599213542,6.94697599213542,11.4392789248019
"1092",7,1999,2,2,5,5,2,4,5,3,3,5,6.43615036836943,7.13249755166004,11.982929094216
"1093",6,1925,2,2,3,4,3,2,5,2,2,2,7.23705902612474,7.434847875212,11.8240798936072
"1094",5,1965,1,2,3,4,3,3,5,3,2,4,7.09007683577609,7.09007683577609,11.8913619006905
"1095",5,1956,1,1,3,4,3,3,5,2,2,5,6.84161547647759,6.84161547647759,11.7675676833438
"1096",6,2006,2,2,4,4,3,3,5,3,3,4,7.18083119904456,7.18083119904456,12.0806908119985
"1097",6,1914,1,0,1,2,3,4,5,3,2,3,6.65027904858742,7.2115567333138,11.7519423654407
"1098",8,1986,1,2,6,4,3,3,5,3,3,5,6.99209642741589,6.99209642741589,12.0435537160324
"1099",4,1936,1,1,2,2,3,2,5,2,2,3,6.62936325343745,7.18841273649695,11.7597855429018
"1100",7,1978,2,2,4,4,3,3,5,2,2,3,7.37838371299671,7.37838371299671,11.9640010843304
"1101",2,1920,1,1,3,4,3,3,5,1,2,3,6.08221891037645,6.08221891037645,11.0020998412042
"1102",5,1971,1,1,3,4,3,3,5,2,2,3,6.85646198459459,6.85646198459459,11.6910716503537
"1103",5,1960,1,1,3,4,3,3,3,2,2,5,7.0335064842877,7.0335064842877,11.8130300574206
"1104",6,1959,1,2,3,4,3,3,5,2,2,5,7.08506429395255,7.08506429395255,11.979799201207
"1105",5,1970,2,2,1,2,3,4,5,2,2,3,6.44571981938558,7.17165682276851,11.5711943730942
"1106",8,1994,2,2,6,4,3,4,5,3,3,5,7.3132203870903,7.87169266432365,12.6915804613119
"1107",7,1990,2,2,4,4,3,3,5,3,3,4,7.27378631784489,7.27378631784489,12.1001564199386
"1108",7,2006,2,2,4,4,3,4,6,3,3,5,6.78784498230958,7.61134771740362,12.5235258763151
"1109",6,2000,2,2,4,4,3,4,5,2,2,5,6.85435450225502,7.43248380791712,12.106252310248
"1110",8,2004,2,3,6,4,3,3,5,3,3,5,7.51534457118044,7.51534457118044,12.5425448821514
"1111",6,1995,2,2,4,4,3,4,5,2,2,4,6.65027904858742,7.41336733569524,12.1441972418121
"1112",7,1976,2,2,4,4,3,4,5,2,2,3,7.00124562206948,7.58273848891441,12.2307652581205
"1113",5,1957,1,1,3,4,3,3,5,2,2,3,6.70441435496411,6.70441435496411,11.7745202026587
"1114",5,1953,1,1,3,4,3,3,5,3,2,4,6.91572344863131,6.91572344863131,11.809319478024
"1115",5,1954,1,1,2,4,3,3,5,3,2,5,6.72503364216684,6.72503364216684,11.6699292137799
"1116",8,2007,2,3,6,4,3,3,6,4,3,5,7.45818615734049,7.45818615734049,12.6698066617623
"1117",8,2002,2,2,4,4,3,3,5,3,3,5,6.65801104587075,7.25770767716004,12.1232343672212
"1118",5,1967,1,2,3,4,3,3,5,3,2,5,6.79570577517351,6.79570577517351,11.7752897294377
"1119",5,1958,1,1,3,4,3,3,5,2,2,3,6.92853781816467,7.37838371299671,11.8493977015914
"1120",5,1959,1,1,3,4,3,3,5,2,2,3,6.94697599213542,6.94697599213542,11.80335376309
"1121",6,1920,1,1,1,2,3,3,5,2,2,3,6.91968384984741,6.91968384984741,11.681824001432
"1122",7,2005,2,3,4,4,3,3,6,3,3,5,7.34729970074316,7.34729970074316,12.2685778508816
"1123",4,1956,1,1,2,4,3,3,5,2,2,5,6.86693328446188,6.86693328446188,11.6262541502772
"1124",5,1947,1,0,2,4,3,3,5,2,2,5,6.54821910276237,6.54821910276237,11.6784399034478
"1125",7,1992,2,2,4,4,3,3,5,3,2,4,6.69950034016168,7.30114780585603,12.0070117647319
"1126",4,1955,1,2,3,4,3,3,5,1,2,3,6.91274282049318,6.91274282049318,11.6526874073454
"1127",7,2007,2,3,4,4,3,3,5,3,3,5,7.34923082461333,7.34923082461333,12.0668105781967
"1128",7,2004,2,3,4,4,3,3,3,3,3,5,7.33302301438648,7.33302301438648,12.4645833406817
"1129",7,2004,2,2,4,4,3,4,5,3,3,5,6.74170069465205,7.58018941794454,12.2783933071098
"1130",5,1980,1,2,2,2,2,2,5,2,2,3,6.84161547647759,6.84161547647759,11.8493977015914
"1131",4,1928,2,2,3,4,3,2,5,3,2,3,7.19142933003638,7.59135704669855,11.8130300574206
"1132",5,1991,1,0,3,4,3,3,5,2,2,3,6.88141130364254,6.88141130364254,11.4457167152768
"1133",6,1880,2,1,2,2,3,4,5,1,2,3,7.07157336421153,7.7007477945118,11.6741936125664
"1134",8,1995,2,2,4,4,3,4,5,3,3,5,7.04053639021596,7.61085279039525,12.3863086958331
"1135",6,1997,2,2,4,4,3,4,5,2,2,4,6.82001636467413,7.37775890822787,12.0376539939052
"1136",6,1926,1,1,2,2,3,3,5,2,2,3,6.89365635460264,6.89365635460264,11.5327280922664
"1137",6,1950,1,1,3,4,3,2,5,2,2,3,6.93925394604151,7.13249755166004,11.6868787720937
"1138",5,1875,1,0,3,4,3,2,5,2,2,4,6.65929391968364,6.92755790627832,11.4510500612521
"1139",6,1977,2,2,3,4,3,3,5,3,2,3,7.35691824235602,7.35691824235602,12.1858699382127
"1140",5,1920,1,2,2,4,3,3,5,2,2,3,7.06219163228656,7.06219163228656,11.8775685785581
"1141",5,1951,1,2,3,4,3,3,5,2,2,3,6.85856503479136,6.85856503479136,11.8422292121128
"1142",5,1976,2,2,4,4,3,4,5,3,2,5,6.99209642741589,7.53262361878879,12.1934938633233
"1143",8,2006,3,3,4,4,3,4,6,3,3,5,7.2902928824466,7.94732502701646,12.9595385187621
"1144",5,1959,1,0,3,4,3,3,5,2,2,3,6.91373735065968,6.91373735065968,11.289781913656
"1145",4,1941,1,1,2,4,1,2,5,1,2,2,6.51025834052315,6.82871207164168,11.289781913656
"1146",5,1928,1,1,2,2,3,2,3,2,2,5,6.94889722231331,7.36264527041782,11.9117015849276
"1147",6,1985,2,2,4,4,3,3,5,3,3,3,7.16857989726403,7.16857989726403,12.1007121298723
"1148",7,1941,1,1,4,4,3,4,5,1,2,5,6.75693238924755,7.35500192110526,12.0696800206246
"1149",7,1926,1,1,2,2,3,2,5,2,2,3,6.3491389913798,7.01301578963963,11.6690741474602
"1150",7,1920,1,2,2,2,3,4,5,2,2,5,6.72383244082121,7.30114780585603,11.870599909242
"1151",6,1950,1,1,3,4,3,3,5,3,2,5,6.83733281468559,6.83733281468559,11.7280368445872
"1152",5,1959,1,2,2,4,3,3,5,1,2,3,7.2902928824466,7.2902928824466,11.9177236840907
"1153",6,1956,1,2,4,4,3,3,5,4,2,5,7.50163445788341,7.50163445788341,12.3458345879053
"1154",6,1930,1,1,1,2,3,3,5,2,3,5,6.70441435496411,6.70441435496411,11.6994050319128
"1155",7,1965,1,2,3,4,3,4,5,3,2,3,6.80461452006262,7.50659178007084,12.2150323869016
"1156",5,1976,2,2,5,4,3,3,5,3,3,3,7.27031288607902,7.27031288607902,12.2922503417712
"1157",5,1965,2,2,3,4,3,3,5,3,2,4,7.14282740116162,7.14282740116162,12.1001564199386
"1158",7,2007,2,2,6,4,2,3,5,3,3,5,7.18083119904456,7.18083119904456,12.3458345879053
"1159",8,2007,2,3,5,4,3,3,6,3,3,5,7.36518012602101,7.36518012602101,12.3678853256926
"1160",6,1974,2,2,4,4,3,4,5,3,3,3,6.84906628263346,7.53689712956617,12.1281111040605
"1161",6,1978,2,2,3,4,2,4,5,2,2,2,6.75110146893676,7.28344822875663,11.8913619006905
"1162",6,1954,1,2,4,4,3,3,5,3,3,5,7.40245152081824,7.40245152081824,12.3194013308372
"1163",5,1968,1,2,3,4,3,3,5,2,2,4,6.79570577517351,6.79570577517351,11.7675676833438
"1165",5,1978,1,2,5,4,3,3,5,3,2,5,7.26682734752059,7.26682734752059,12.1756134380455
"1166",7,2009,2,2,6,4,3,3,6,3,3,5,7.31455283232408,7.31455283232408,12.359523080243
"1167",8,2008,2,3,4,4,3,3,5,3,3,5,7.434847875212,7.434847875212,12.410441041518
"1168",6,2000,2,2,4,4,3,4,5,2,2,5,6.86589107488344,7.42117752859539,12.0610468734799
"1169",6,1935,2,2,2,4,3,4,5,3,2,5,7.11963563801764,7.65349490966125,12.3673407931263
"1170",10,1995,3,3,6,4,3,4,5,3,3,5,7.51261754467451,8.1961611392829,13.3455069287185
"1171",6,1977,1,1,3,4,3,3,5,2,2,3,7.01929665371504,7.01929665371504,12.0494188354848
"1172",6,1958,1,2,3,4,3,3,5,2,2,5,7.13966033596492,7.13966033596492,12.0015054797889
"1173",7,2006,2,2,5,5,3,4,5,3,3,5,6.4377516497364,7.13089883029635,12.0546681913709
"1174",5,1946,3,0,4,4,3,2,5,4,2,3,7.40000951716269,8.03463103292311,12.2085695257288
"1175",6,1932,2,2,4,4,3,4,5,2,2,3,7.0647590277918,7.76004068088038,12.3842188309136
"1176",8,1992,2,2,6,4,3,2,5,3,3,5,7.66340766489348,7.96276393016811,12.5602444592508
"1177",5,1984,1,1,3,4,3,3,5,2,2,3,6.82762923450285,6.82762923450285,11.6910716503537
"1178",6,1926,1,1,2,2,3,2,5,2,2,3,6.70686233660275,7.10987946307227,11.6526874073454
"1179",5,1921,1,1,4,4,3,2,5,2,2,5,6.7093043402583,7.20266119652324,11.950535026405
"1180",5,1954,1,0,2,4,3,3,5,2,2,4,7.02464903045364,7.02464903045364,11.4403547721354
"1181",7,1990,2,2,5,4,3,4,5,2,2,5,7.16857989726403,7.82963038915019,12.4292161968444
"1182",8,2008,2,2,4,2,3,3,6,3,4,5,7.40974195408092,7.40974195408092,12.8802918162046
"1184",5,1920,1,2,2,4,3,3,5,2,2,5,7.02997291170639,7.02997291170639,11.6952470217642
"1185",5,1963,1,3,5,4,3,3,5,2,2,4,7.36010397298915,7.36010397298915,12.1372583295298
"1186",5,1924,1,1,2,4,3,2,5,2,2,4,6.85540879860993,7.1074254741107,11.5607627943844
"1187",3,1900,2,2,2,4,1,4,5,2,2,3,6.92165818415113,7.43779512167193,11.4616321705827
"1188",8,1994,2,3,6,4,3,3,5,3,3,5,7.39264752072162,7.39264752072162,12.4760997827432
"1189",7,2002,2,2,4,4,3,4,5,3,3,5,6.72262979485545,7.41457288135059,12.1807548375459
"1190",7,1999,2,2,4,4,3,4,5,3,2,4,6.93537044601511,7.49776170062257,12.1495022940418
"1191",4,1961,1,4,3,4,1,3,5,2,2,5,7.39141523467536,7.39141523467536,12.0317192583854
"1192",8,1999,2,2,5,5,2,4,5,3,3,5,6.63856778916652,7.27309259599952,12.0668105781967
"1193",5,1925,1,1,2,2,3,2,5,3,2,4,6.73578001424233,7.29437729928882,11.7360690162844
"1194",6,1999,2,2,3,2,3,3,5,2,2,5,7.10987946307227,7.10987946307227,12.0137007528827
"1195",6,1969,1,1,3,4,3,4,5,2,2,3,6.49677499018586,7.20934025660291,11.9703503120091
"1196",6,2005,2,2,4,4,3,4,5,3,2,5,6.59030104819669,7.28344822875663,12.0782392740203
"1197",7,2006,2,3,4,4,3,4,6,3,3,5,6.77878489768518,7.52994337060159,12.2977854534534
"1198",7,1916,1,1,2,2,3,2,5,2,2,5,6.70318811324086,7.43248380791712,11.8775685785581
"1199",7,2001,2,2,4,4,3,3,5,3,3,5,7.10002716662926,7.10002716662926,12.0895388292742
"1200",4,1963,1,2,3,4,3,3,5,2,2,4,7.23128700432762,7.23128700432762,11.9049675527463
"1201",4,1970,1,1,3,4,3,3,5,2,2,4,6.76157276880406,6.76157276880406,11.6617764117026
"1202",7,1998,2,2,4,4,3,4,5,3,2,5,6.76388490856244,7.48380668766583,12.1955171315907
"1203",5,1925,1,1,2,2,3,2,5,2,2,5,6.78445706263764,7.20637729147225,11.6699292137799
"1204",7,2000,2,2,4,4,3,3,5,3,3,5,7.39633529380081,7.39633529380081,12.2690474446916
"1205",5,1975,1,2,4,4,3,3,5,2,2,5,6.97914527506881,6.97914527506881,11.9414558460094
"1206",7,1990,2,3,4,4,3,3,5,3,3,4,7.69439280262942,7.69439280262942,12.5131896306206
"1207",4,1966,1,1,4,3,3,3,5,2,2,3,6.96224346426621,6.96224346426621,11.580584113444
"1208",6,2003,2,2,4,4,3,3,5,3,3,5,7.43838353004431,7.43838353004431,12.2060726455302
"1209",5,1962,1,2,3,4,3,3,5,2,2,3,7.15695636461564,7.15695636461564,11.8493977015914
"1210",8,2006,2,2,5,4,3,3,6,3,3,5,7.41457288135059,7.41457288135059,12.5776362019627
"1211",6,1992,2,2,4,4,3,4,5,3,3,5,6.96129604591017,7.52023455647463,12.1495022940418
"1212",8,1988,2,2,4,4,3,2,5,2,3,4,6.98471632011827,7.46851327149634,12.0076217068063
"1213",4,1941,1,1,2,4,3,3,5,2,2,3,6.51025834052315,6.51025834052315,11.6351430976945
"1215",5,1962,1,1,3,4,3,2,5,2,2,3,6.90675477864855,6.90675477864855,11.809319478024
"1216",5,1966,1,1,3,4,3,3,5,2,2,3,6.79570577517351,6.79570577517351,11.7360690162844
"1217",6,1978,2,2,3,2,2,2,5,2,2,3,7.18387071506245,7.55066124310534,11.6262541502772
"1218",8,2009,2,2,5,5,3,3,6,3,3,5,7.18083119904456,7.18083119904456,12.343466568969
"1219",4,1947,1,0,2,2,3,2,5,2,2,4,6.51025834052315,6.81563999007433,11.2960124634067
"1220",6,1971,1,0,1,2,2,4,5,2,2,3,6.51025834052315,7.10496544826984,11.4240942512636
"1221",5,1964,1,1,3,4,3,3,5,2,2,3,6.81563999007433,6.81563999007433,11.6526874073454
"1222",5,1968,1,1,3,4,3,3,5,2,2,5,7.09920174355309,7.09920174355309,11.805595078933
"1223",6,1949,2,1,3,4,3,2,5,2,2,5,7.06304816338817,7.5207764150628,11.870599909242
"1224",5,1951,2,2,3,4,3,3,5,2,2,3,7.66669020008009,7.66669020008009,11.8342840637814
"1225",7,2004,2,2,4,4,3,4,5,3,3,5,6.66949808985788,7.30653139893951,12.1226910365911
"1226",6,1958,1,1,3,4,3,3,5,2,2,5,7.03702761468628,7.03702761468628,11.8844890214027
"1227",6,2007,2,3,5,4,3,4,5,3,3,5,6.79570577517351,7.56682847920833,12.273731294004
"1228",5,1965,1,2,3,4,3,3,5,3,2,5,6.81563999007433,6.81563999007433,11.8981878657609
"1229",9,2008,1,3,6,4,3,3,6,4,4,5,7.43955930913332,7.43955930913332,12.8139178962537
"1230",5,1960,2,1,3,4,3,3,5,2,2,4,7.3178761986265,7.3178761986265,11.7519423654407
"1231",5,1977,2,2,3,4,2,2,5,2,2,5,7.21597500265147,7.87092959675514,12.1547793511426
"1232",5,1962,1,2,3,4,2,3,5,2,2,3,7.08170858610557,7.08170858610557,11.7943379244084
"1233",4,1962,2,2,3,4,2,3,5,2,2,3,7.10987946307227,7.10987946307227,11.5307653830986
"1234",5,1959,1,2,3,4,3,3,5,2,2,2,7.08002649992259,7.08002649992259,11.8635823365834
"1235",5,1911,1,0,3,3,3,4,5,2,2,3,6.93147180559945,7.58273848891441,11.7752897294377
"1236",5,1914,1,1,4,4,3,4,5,2,2,4,6.79346613258001,7.48661331313996,11.8414159318498
"1237",7,2003,2,2,6,4,2,4,5,3,3,5,6.63856778916652,7.39387829010776,12.0753943218881
"1238",7,2004,2,2,4,4,3,4,5,3,3,5,6.74170069465205,7.57455848420248,12.1807548375459
"1239",6,2005,1,2,4,4,3,3,5,2,3,5,7.03966034986208,7.03966034986208,11.8670972786908
"1240",8,2006,2,2,5,4,3,3,5,4,3,5,7.30249642372733,7.30249642372733,12.4908755772311
"1241",7,2003,2,2,4,4,3,4,5,3,3,5,6.78445706263764,7.47760424319759,12.3234111379474
"1242",7,2007,2,3,5,4,3,3,6,3,3,5,7.4318919168078,7.4318919168078,12.4225057319529
"1243",7,1974,2,2,4,4,3,2,3,3,2,3,7.06731984865348,7.06731984865348,12.0435537160324
"1244",10,2006,2,3,6,4,3,3,6,4,4,5,7.63819824428578,7.63819824428578,13.0497926845695
"1245",8,1929,1,2,4,4,3,4,5,3,2,2,6.67456139181443,7.32448997934853,12.3458345879053
"1246",6,1984,3,2,4,4,3,3,5,2,2,5,7.03878354138854,7.53262361878879,12.0895388292742
"1247",7,2005,2,2,5,5,3,4,6,3,3,5,6.62804137617953,7.34794382314869,12.136186518066
"1248",6,1976,1,3,3,4,3,3,5,2,2,3,6.94119005506837,6.94119005506837,12.04296530766
"1249",6,1917,1,2,2,2,3,2,5,2,2,2,7.0335064842877,7.62948991639399,11.7714361601217
"1250",5,1950,1,1,3,4,3,3,5,2,2,3,6.89568269774787,6.89568269774787,11.6868787720937
"1251",7,1968,2,2,3,4,3,3,5,4,3,5,7.65444322647011,7.65444322647011,12.4049235042753
"1252",7,2003,2,2,6,4,3,3,5,3,3,5,7.24779258176785,7.24779258176785,12.0537952100846
"1253",5,1968,1,1,3,4,3,3,5,2,2,3,6.77308037565554,6.77308037565554,11.7752897294377
"1254",7,1974,2,2,5,4,3,4,5,3,3,3,7.32383056620232,7.68109900153636,12.5913350463208
"1255",7,2003,2,2,2,4,3,4,5,3,3,5,6.63331843328038,7.4121603349452,12.0161220615717
"1256",6,1931,1,1,2,2,3,2,5,2,2,3,6.86589107488344,7.22037383672395,11.7558716435806
"1257",8,1994,2,2,6,4,3,3,5,3,3,5,7.59438124255182,7.59438124255182,12.6165252951494
"1258",5,1922,1,0,2,4,3,3,5,2,2,5,6.76157276880406,6.76157276880406,11.5119249646366
"1259",7,2005,2,2,4,4,3,3,5,3,3,5,7.06133436691044,7.06133436691044,12.1547793511426
"1260",6,1969,1,2,3,4,3,3,5,2,2,4,6.96034772910131,6.96034772910131,11.9250351157971
"1261",6,1999,2,2,4,4,3,4,5,2,2,5,6.79346613258001,7.42356844425917,12.106252310248
"1262",5,1956,1,1,3,4,3,3,5,2,2,4,6.95654544315157,6.95654544315157,11.7667921889273
"1263",4,1957,1,1,4,4,3,2,5,2,2,5,7.00669522683704,7.48885295573346,11.9922604216448
"1264",6,1919,1,2,2,4,3,4,5,2,2,5,6.96602418710611,7.50878717063428,12.1034860567551
"1265",6,1998,2,2,3,3,3,3,5,3,3,5,7.19818357710194,7.19818357710194,12.106252310248
"1266",7,1999,2,2,5,5,3,4,5,3,3,5,6.5694814204143,7.28069719538474,12.1221474105924
"1267",7,1910,1,1,2,2,1,2,5,2,1,3,6.87109129461055,7.54380286750151,11.7117763237154
"1268",9,2008,2,3,5,4,3,3,5,4,4,5,7.60986220091355,7.60986220091355,12.8439713518596
"1269",8,1935,3,3,4,4,3,2,5,3,2,5,7.5847730776122,8.14525956651686,12.8505546541088
"1270",5,1958,1,1,3,4,3,2,5,2,2,3,6.77308037565554,7.32909373624659,11.8775685785581
"1272",6,1968,2,2,4,4,3,3,5,3,2,4,7.30586003268401,7.30586003268401,12.13215696258
"1273",5,1965,1,1,3,4,3,3,5,2,2,3,6.84054652928869,6.84054652928869,11.8277362048103
"1274",6,1959,1,1,2,4,3,3,5,4,2,4,7.21303165983487,7.21303165983487,12.083905011556
"1275",5,1910,2,2,4,4,3,2,5,2,2,5,6.49375383985169,7.13089883029635,11.8422292121128
"1276",5,1948,2,2,3,4,2,4,5,2,2,4,6.8330317327862,7.56008046502183,11.8277362048103
"1277",6,1972,1,2,4,4,3,4,5,2,2,3,6.59987049921284,7.24064969425547,11.9953516142145
"1278",6,1967,1,2,4,4,3,3,5,2,2,2,7.45240245122364,7.45240245122364,12.1955171315907
"1279",8,2002,2,2,4,4,3,4,5,3,3,5,7.028201432058,7.61628356158038,12.3758154201173
"1280",4,1920,1,2,1,1,3,2,5,2,2,3,6.54821910276237,7.028201432058,11.1331281036106
"1281",7,2002,2,2,4,4,3,3,5,3,3,5,7.36073990305828,7.36073990305828,12.3327052964635
"1282",7,1990,2,2,5,4,3,3,5,2,2,3,7.19967834569117,7.19967834569117,12.1007121298723
"1283",5,1977,2,2,4,4,3,3,5,3,2,3,6.94697599213542,6.94697599213542,11.9217183631711
"1284",6,1971,2,0,3,4,2,4,5,2,2,3,6.81563999007433,7.50878717063428,11.8422292121128
"1285",6,1919,2,1,3,4,3,2,5,3,2,5,7.43779512167193,7.80261806344267,12.0376539939052
"1286",6,1939,1,1,2,2,3,2,5,2,2,5,6.71538338633468,7.25276241805319,11.7943379244084
"1287",6,1963,1,2,4,4,3,3,5,2,2,3,7.19142933003638,7.19142933003638,11.870599909242
"1288",5,1964,2,2,4,4,3,3,5,2,2,2,7.3664451483276,7.3664451483276,12.1547793511426
"1289",8,2000,2,2,6,4,3,3,5,4,3,5,7.41397029019044,7.41397029019044,12.5353763926728
"1290",8,2006,2,3,6,4,3,4,6,4,3,5,7.02108396428914,7.58578882173203,12.5461099483159
"1291",5,1964,1,2,3,4,3,3,5,2,2,3,7.04925484125584,7.04925484125584,12.1034860567551
"1292",5,1972,2,1,1,2,2,4,5,2,2,3,6.44571981938558,7.17165682276851,11.6910716503537
"1293",5,1892,2,1,2,2,3,4,5,2,2,3,7.2283884515736,7.77148876011762,11.5852461265499
"1294",7,1976,2,2,4,4,3,4,5,2,2,3,6.72383244082121,7.41697962138115,12.0008917945901
"1295",5,1955,1,2,2,4,3,3,5,2,2,3,6.76157276880406,6.76157276880406,11.6526874073454
"1296",5,1968,1,1,3,4,3,3,5,2,2,4,6.95844839329766,6.95844839329766,11.8386256046095
"1297",5,1963,2,2,3,4,3,3,5,2,2,4,7.028201432058,7.028201432058,11.9511803959014
"1298",6,2005,2,2,2,2,3,2,6,2,2,4,6.97728134163075,6.97728134163075,11.8493977015914
"1300",5,1959,1,1,3,4,3,3,5,3,2,5,7.1276936993474,7.1276936993474,11.9447078813958
"1301",7,1999,2,2,4,4,3,4,5,3,3,5,6.91274282049318,7.5923661285198,12.3238556811866
"1302",6,1942,1,1,4,4,3,4,5,3,2,2,6.62406522779989,7.30921236569276,12.0867258878976
"1303",8,1994,2,3,6,4,3,4,5,3,3,5,7.09257371597468,7.83439230291044,12.5776362019627
"1304",7,2005,2,3,5,4,3,3,5,3,3,5,7.38770923908104,7.38770923908104,12.3544926506484
"1305",7,2004,2,2,2,2,3,4,5,3,3,5,6.88346258641309,7.44307837434852,11.7752897294377
"1306",9,2006,2,2,6,4,3,3,5,4,3,5,7.40974195408092,7.40974195408092,12.6915804613119
"1307",7,2005,2,2,6,4,3,3,6,3,3,5,7.2211050981825,7.2211050981825,12.2184951655287
"1308",5,1994,1,2,4,4,3,3,5,2,2,5,6.89770494312864,6.89770494312864,11.8350089641393
"1309",5,1948,1,2,2,2,3,3,5,3,2,5,7.02286808608264,7.02286808608264,11.8981878657609
"1310",6,1991,2,2,4,4,3,3,5,3,2,4,7.16549347506085,7.16549347506085,12.096257779523
"1311",7,1959,2,2,4,4,3,3,5,4,3,3,7.55066124310534,7.55066124310534,12.7218858108072
"1312",7,2005,2,2,4,4,3,3,6,3,3,5,7.14991683613211,7.14991683613211,12.2209612580239
"1313",8,1990,2,2,6,4,3,4,5,3,3,5,7.28138566357028,7.94093976232779,12.618182296357
"1314",9,1999,2,3,6,4,3,4,5,3,3,5,7.25981961036319,7.86288203464149,12.7164021462475
"1315",4,1954,1,1,2,4,3,3,5,2,2,5,6.85435450225502,6.85435450225502,11.6868787720937
"1316",6,1969,2,2,3,4,3,4,5,2,2,3,6.99576615630485,7.65539064482615,12.2399908637336
"1317",8,2008,2,3,4,4,3,3,5,4,3,5,7.39633529380081,7.39633529380081,12.5964004268844
"1318",7,2006,2,2,5,5,3,3,6,3,3,5,7.20934025660291,7.20934025660291,12.2496109475447
"1319",8,2001,2,3,4,4,3,3,5,3,3,5,7.48829351515943,7.48829351515943,12.5245263766487
"1320",4,1954,1,1,2,4,3,3,5,2,2,5,6.85435450225502,6.85435450225502,11.6172854802945
"1321",6,1957,1,2,3,4,3,3,5,2,2,4,7.29844510150815,7.29844510150815,11.9608112889623
"1322",3,1949,1,1,2,4,3,3,5,2,2,3,6.5792512120101,6.5792512120101,11.1913418408428
"1323",7,1992,2,2,6,4,3,4,5,3,3,5,6.96696713861398,7.56164174558878,12.1547793511426
"1324",4,1940,1,0,2,4,3,3,5,1,1,4,6.56244409369372,6.56244409369372,11.3205535723228
"1325",8,2006,2,3,5,4,3,3,6,3,3,5,7.49276030092238,7.49276030092238,11.8981878657609
"1326",4,1922,1,0,1,2,3,3,5,2,2,2,6.67959918584438,6.67959918584438,10.9150884642146
"1327",3,1931,1,0,2,3,3,3,5,3,2,5,6.65157187358973,6.65157187358973,11.2772031314492
"1328",5,1982,1,1,3,4,3,3,5,3,3,5,6.70441435496411,6.70441435496411,11.7791285057449
"1329",6,1920,2,2,2,2,3,2,5,2,3,5,7.36770857237437,7.93451346388226,12.4529327234617
"1330",7,1998,2,2,4,4,3,4,5,2,2,4,6.86171134048073,7.39756153552405,12.0810761553555
"1331",8,2006,2,3,5,4,3,3,5,3,3,5,7.37023064180708,7.37023064180708,12.3327052964635
"1332",5,1976,1,2,4,4,3,3,5,2,2,4,6.86066367144829,6.86066367144829,11.7943379244084
"1333",4,1938,1,1,2,4,3,3,5,2,2,5,6.70441435496411,6.70441435496411,11.5129254649702
"1334",5,1938,1,1,1,2,3,2,5,3,2,5,6.68835471394676,7.2152399787301,11.740061037554
"1335",5,1970,1,2,1,2,3,4,5,2,2,3,6.63987583382654,7.21890970761906,11.7360690162844
"1336",6,1977,2,2,4,4,3,3,5,2,2,3,7.19593722647557,7.19593722647557,12.0311238430656
"1337",5,1973,2,2,4,4,2,3,5,2,2,3,7.4121603349452,7.4121603349452,11.8130300574206
"1338",4,1941,1,0,2,2,3,3,5,1,2,2,6.5410299991899,6.5410299991899,10.8685684485797
"1339",7,2002,2,2,4,4,3,4,5,3,3,5,6.82437367004309,7.52886925664225,12.2060726455302
"1340",5,1972,1,1,4,4,3,3,5,2,2,5,6.76157276880406,6.76157276880406,11.7636841833174
"1341",4,1971,1,4,3,4,3,3,5,2,2,3,6.77078942390898,6.77078942390898,11.7199396343546
"1342",6,2003,1,2,4,4,3,3,5,3,2,5,7.01571242048723,7.01571242048723,11.9511803959014
